CustomerID,frequency_x,monetary,avg_basket_value,customer_lifetime_days,purchase_velocity,return_ratio,churn,churn_probability,frequency_y,recency,T,monetary_value,predicted_purchases_6m,expected_monetary_value,clv_6m,CLV Segment,revenue_at_risk,retained_value
13373,3,3312.25,20.96360759,216,0.013888889,0.0,0,0.240798685,3,215,276,20.963607594936708,2.2615512162295013,22.00826883734089,48.07895178463804,Medium Value,11.577348365919244,36.5016034187188
13375,2,772.9,20.33947368,8,0.25,0.002267574,0,0.722153517,1,0,89,21.044594594594592,1.8247496975359276,24.173755479692904,42.61306240214865,Medium Value,30.773172883852116,11.839889518296536
13376,3,1019.76,19.24075472,136,0.022058824,0.0,1,0.45947533,3,135,234,19.240754716981133,2.5335705194850395,20.28669402214799,49.648905941186456,Medium Value,22.812447441465608,26.836458499720845
13379,3,572.56,5.902680412,111,0.027027027,0.0,0,0.525665637,3,110,137,5.902680412371134,4.067177606369925,6.958514292003814,27.339120218203604,Low Value,14.371236044521577,12.967884173682027
13381,7,3626.81,20.96421965,278,0.025179856,0.00098668,0,0.119406687,6,267,299,21.15877906976744,3.7217922659094462,21.681231084118032,77.94613285314877,High Value,9.307289488456352,68.63884336469242
13382,1,222.99,14.866,1,1.0,0.0,1,0.733165505,1,0,281,14.866,0.2419983468330818,18.008890902145488,4.209887698121943,Low Value,3.0865444401868616,1.123343257935081
13384,9,4122.28,26.59535484,148,0.060810811,0.002898551,0,0.240789646,7,147,179,27.315328947368425,6.575371641090602,27.7612105359574,176.32931914683385,High Value,42.45827433678714,133.87104481004673
13385,1,534.57,15.27342857,1,1.0,0.0,1,0.724366794,1,0,330,15.273428571428571,0.1657159577963151,18.41541408948621,2.947906892010516,Low Value,2.1353658643761615,0.8125410276343542
13388,3,627.15,17.42083333,11,0.272727273,0.003558719,1,0.705376213,2,0,131,19.345714285714287,1.3691881678214746,20.91392477808378,27.661636324775344,Low Value,19.511860276153268,8.149776048622074
13389,3,797.96,15.64627451,222,0.013513514,0.0,0,0.301727978,3,221,233,15.646274509803922,2.6443980294339333,16.694880305744757,42.64573598545766,Medium Value,12.867411689213979,29.778324296243685
13390,1,544.08,41.85230769,1,1.0,0.0,0,0.725674227,1,0,75,41.8523076923077,2.2211327714245046,44.935229865483656,96.4184353857782,High Value,69.96837356712403,26.450061818654163
13391,1,59.8,59.8,1,1.0,0.0,1,0.74029682,1,0,204,59.8,0.4824802784757802,62.84303897359563,29.2896781575902,Low Value,21.68305559888748,7.606622558702717
13394,10,2312.8,14.10243902,309,0.03236246,0.079909707,0,0.092177684,8,308,310,16.258193548387098,4.650843985428561,16.651432817320316,74.80671737694021,High Value,6.895509955448904,67.91120742149131
13395,1,307.72,14.65333333,1,1.0,0.0,1,0.730771615,1,0,185,14.653333333333334,0.5844397946772749,17.79669682142276,10.047525970240695,Low Value,7.342446780027235,2.7050791902134605
13396,4,1325.29,28.19765957,298,0.013422819,0.013513514,0,0.166548146,2,290,319,31.65093023255814,1.4974269726935725,33.205453247020245,48.030588306491175,Medium Value,7.999405433735386,40.03118287275579
13397,6,1539.18,39.46615385,267,0.02247191,0.002331002,0,0.178078085,5,266,339,40.635000000000005,2.8289645654694304,41.25322450298575,112.73084315686364,High Value,20.074892669809632,92.65595048705401
13398,1,457.34,17.59,1,1.0,0.0,1,0.726707474,1,0,192,17.59,0.5439827981121576,20.726837653973284,10.891742582167016,Low Value,7.91511073934483,2.976631842822186
13402,2,621.23,15.92897436,245,0.008163265,0.0,1,0.28304137,2,244,372,15.92897435897436,1.273142915692462,17.500985398401664,21.52286176265844,Low Value,6.09186027962346,15.43100148303498
13403,1,75.0,25.0,1,1.0,0.0,0,0.737877143,1,0,18,25.0,5.8657872465915215,28.120371218967403,159.3546410023806,High Value,117.58414722662724,41.77049377575335
13404,2,252.49,22.95363636,212,0.009433962,0.0,0,0.353730768,2,211,213,22.953636363636363,2.135690025140266,24.517833651040867,50.58133463722054,Medium Value,17.89217434768902,32.68916028953152
13405,3,572.451,21.20188889,244,0.012295082,0.0,0,0.271650994,3,243,318,21.201888888888888,1.9919798916262883,22.24637336724505,42.80599766997269,Medium Value,11.628291816209764,31.177705853762923
13408,81,27487.41,54.86508982,372,0.217741935,0.00701036,0,9.09e-06,62,371,374,58.82225941422595,27.494351469314445,58.871483352682965,1563.5121739176943,High Value,0.01421232566091184,1563.4979615920333
13410,7,988.91,32.96366667,283,0.024734982,0.009746589,0,0.160069481,5,267,291,35.82357142857143,3.2704815957736595,36.4439381224572,115.13212652313842,High Value,18.429139738985103,96.70298678415331
13411,1,213.55,11.86388889,1,1.0,0.0,1,0.733255051,1,0,107,11.863888888888887,1.4369194539203374,15.013451055203276,20.840329084024308,Low Value,15.281276565363028,5.559052518661281
13414,3,1390.5,57.9375,163,0.018404908,0.0,1,0.395103699,3,162,297,57.9375,2.0299227963464865,58.95473292529197,115.60049936448344,High Value,45.674184905154554,69.92631445932889
13416,2,712.5,37.5,38,0.052631579,0.0,0,0.681703767,2,37,81,37.5,4.318795572746321,39.04801691058174,162.91075373296883,High Value,111.05687450457417,51.85387922839466
13417,2,640.83,22.88678571,201,0.009950249,0.0,0,0.361757426,2,200,205,22.886785714285715,2.204623201261308,24.451057361765656,52.07181306685018,Medium Value,18.837365062216886,33.23444800463329
13418,23,5845.44,18.61605096,361,0.063711911,0.020578276,0,0.01516312,18,360,373,20.156019736842108,8.307633947187796,20.33033755435551,163.14565810669853,High Value,2.4737971913508425,160.6718609153477
13419,1,221.06,13.81625,1,1.0,0.0,0,0.733158398,1,0,64,13.81625,2.612770607860688,16.961473647104654,42.81207855482333,Medium Value,31.388034928304428,11.4240436265189
13420,4,140.35,14.035,37,0.108108108,0.147727273,1,0.665511464,2,20,171,19.98125,1.5359735742816656,21.54875356604766,31.972750271761303,Medium Value,21.278231841466265,10.69451843029504
13421,3,1848.98,17.60933333,250,0.012,0.000847458,0,0.228003304,2,249,290,17.798846153846153,1.6249879164812142,19.3687772761885,30.403024812579385,Medium Value,6.93199010886208,23.471034703717304
13422,2,2601.55,20.32460938,14,0.142857143,0.003785011,0,0.660483001,1,0,64,20.67952755905512,2.612770607860688,23.80949969281922,60.097028855391954,Medium Value,39.69306596959287,20.403962885799082
13425,3,1624.21,20.82320513,187,0.016042781,0.0,1,0.338978448,3,186,295,20.823205128205128,2.0905516274550897,21.867970525274405,44.16019642664291,Medium Value,14.96935484807856,29.190841578564353
13426,12,3550.7,22.33144654,359,0.033426184,0.009442446,0,0.046517981,10,358,360,23.193121019108283,4.971153176247555,23.50618578474118,112.87405408167704,High Value,5.250673103164425,107.62338097851261
13427,3,582.6,20.08965517,196,0.015306122,0.0,0,0.355969508,3,195,215,20.089655172413792,2.82783179128522,21.134964738341047,57.73271103730352,Medium Value,20.551084743455103,37.18162629384841
13428,1,218.47,2.952297297,1,1.0,0.0,0,0.732597256,1,0,10,2.952297297297297,7.03282422657543,6.1216627218764526,41.592999179341085,Medium Value,30.470917067595533,11.122082111745552
13429,4,1006.8,15.02686567,65,0.061538462,0.0,0,0.584852791,4,64,75,15.02686567164179,7.912931481969081,15.813810585021656,120.88078860370166,High Value,70.69746659315591,50.18332201054575
13430,4,648.69,12.01277778,68,0.058823529,0.017615176,0,0.591204117,2,67,86,13.866326530612248,4.28040843394047,15.440631917957004,63.846534797295945,Medium Value,37.74633422834512,26.100200568950825
13431,2,1269.1,27.58913043,22,0.090909091,0.0,0,0.690632219,2,21,89,27.589130434782607,3.7377205814547096,29.14817151664284,105.24575251576474,High Value,72.68610760028744,32.5596449154773
13434,2,534.24,53.424,23,0.086956522,0.0,0,0.712715451,2,22,97,53.424,3.4538894685982093,54.9543041455934,183.35594674568225,High Value,130.6806162783809,52.67533046730134
13435,9,3794.49,36.83970874,184,0.048913043,0.001882353,0,0.198969464,7,183,189,37.72168316831684,6.330751345027672,38.16425489445667,233.387179850668,High Value,46.436922079359015,186.95025777130897
13436,1,196.89,16.4075,1,1.0,0.0,0,0.733986066,1,0,2,16.4075,8.647996860964563,19.54696539478225,163.3127461107855,High Value,119.86928004551226,43.44346606527324
13437,7,3408.06,20.40754491,176,0.039772727,0.0,0,0.244370952,7,175,190,20.40754491017964,6.293790256265496,20.85562360012669,126.79447038806344,High Value,30.984885437066875,95.80958495099657
13439,1,283.71,5.253888889,1,1.0,0.0,1,0.73089726,1,0,255,5.253888888888889,0.3011728756771399,8.418139737441994,2.4490921524938774,Low Value,1.790034743745277,0.6590574087486002
13441,1,296.64,22.81846154,1,1.0,0.0,1,0.731561894,1,0,92,22.818461538461538,1.751740104736499,25.94368055247479,43.903174921942295,Medium Value,32.11788979850941,11.785285123432885
13447,4,1104.23,17.81016129,13,0.307692308,0.012131716,0,0.67005094,3,12,36,19.13796610169492,9.398986014682016,20.183981658469392,183.26702705860384,High Value,122.79824375162293,60.4687833069809
13448,10,3465.67,17.41542714,358,0.027932961,0.013431013,0,0.054444052,6,357,374,18.150615384615385,3.052322792311435,18.674183584972056,55.058904380683614,Medium Value,2.9976298531649666,52.06127452751865
13449,1,291.88,15.36210526,1,1.0,0.0,0,0.731259355,1,0,24,15.362105263157895,5.180624949678217,18.503893724672903,92.61046911239735,High Value,67.72227190937912,24.888197203018237
13450,6,2043.72,28.78478873,192,0.03125,0.0,0,0.271248673,6,191,218,28.784788732394365,4.894695492935841,29.30441109844169,138.55490672552307,High Value,37.582834586936904,100.97207213858616
13451,6,2916.45,6.568581081,309,0.019417476,0.002799813,0,0.110838512,5,308,334,6.718171557562077,2.89332939772373,7.351496839904382,20.546185609791067,Low Value,2.2773086402650544,18.268876969526012
13452,2,590.0,295.0,12,0.166666667,0.0,1,0.740225158,2,11,271,295.0,0.363581465077375,296.2615915787244,104.05015097432326,High Value,77.0205394448923,27.029611529430973
13453,2,356.98,20.99882353,124,0.016129032,0.0,1,0.526466534,2,123,290,20.99882352941176,1.4818275174760736,22.565195216485243,32.29990189740736,Medium Value,17.004817400468074,15.295084496939284
13455,4,1007.35,19.00660377,342,0.011695906,0.026086957,0,0.126760441,2,341,366,23.007391304347824,1.325009042168496,24.571528798444632,31.449347007619348,Medium Value,3.986533095847859,27.462813911771487
13456,7,1737.82,26.73569231,190,0.036842105,0.011904762,0,0.268443696,6,189,207,28.0431746031746,5.122914890142604,28.56307214683843,141.3468416597569,High Value,37.94366859307192,103.40317306668497
13458,22,9537.92,24.20791878,353,0.062322946,0.008791209,0,0.010334419,14,352,360,25.252801047120418,6.77588645285754,25.476105359225603,166.74524150707114,High Value,1.7232151919902645,165.0220263150809
13460,2,183.44,10.79058824,21,0.095238095,0.0,0,0.723316186,2,20,50,10.790588235294118,5.879192476650842,12.368314862879428,70.24643503279572,Medium Value,50.810383468018586,19.43605156477713
13461,3,1445.0,53.51851852,125,0.024,0.0,0,0.469323525,3,124,164,53.51851851851852,3.5112813005879016,54.53902957379634,184.9884677227171,High Value,86.81943975597432,98.16902796674277
13462,2,143.25,14.325,70,0.028571429,0.016393443,1,0.640445198,1,0,253,16.833333333333332,0.3064563878541194,19.97185244513223,5.912352662174923,Low Value,3.786537871372446,2.1258147908024774
13464,1,674.68,16.45560976,1,1.0,0.0,0,0.720412121,1,0,58,16.45560975609756,2.8647674371365675,19.594968241814776,54.22968312728016,Medium Value,39.067721042881814,15.161962084398349
13466,2,297.95,16.55277778,84,0.023809524,0.003875969,1,0.608577464,1,0,184,18.11176470588235,0.5905237131494012,21.24744289904352,12.12059906068654,Low Value,7.376323438513397,4.744275622173143
13467,2,1083.71,10.94656566,26,0.076923077,0.0,0,0.688803817,2,25,36,10.946565656565657,7.177293951446693,12.5241187855698,86.83774931798793,High Value,59.81417318991924,27.023576128068694
13468,41,5656.75,18.48611111,372,0.110215054,0.003099574,0,0.003844713,37,371,373,18.89062913907285,16.626649288542165,18.975513952510465,304.75534391992625,High Value,1.1716968325884114,303.58364708733785
13470,2,165.0,16.5,16,0.125,0.0,1,0.731157542,2,15,115,16.5,2.6222069167549025,18.071375869684665,45.776211110864296,Medium Value,33.46962199789263,12.306589112971665
13471,4,2531.58,9.736846154,47,0.085106383,0.0,0,0.566193644,4,46,47,9.736846153846152,10.560717523216564,10.526734831817604,107.3934220474476,High Value,60.8054729706743,46.5879490767733
13473,3,417.54,18.97909091,273,0.010989011,0.023076923,0,0.230840099,2,272,333,20.125714285714285,1.4327502728697912,21.69305715960281,30.02295208790433,Medium Value,6.930501232244092,23.092450855660235
13474,1,229.59,3.58734375,1,1.0,0.0,1,0.732322159,1,0,236,3.58734375,0.3565030830306352,6.755297980093442,2.3263902013261744,Low Value,1.7036670949116286,0.6227231064145458
13475,4,1431.78,16.64860465,108,0.037037037,0.0,1,0.483197129,4,107,299,16.648604651162792,1.9136352110492447,17.434647107043467,32.22792355206573,Medium Value,15.572440133989645,16.655483418076088
13476,4,1092.77,17.9142623,103,0.038834951,0.007246377,1,0.505641383,2,102,281,21.35293103448276,1.460139942180266,22.91890883666439,32.32610765888039,Medium Value,16.345417783643175,15.980689875237214
13477,8,1441.53,17.79666667,254,0.031496063,0.002946955,0,0.173339165,6,253,292,18.41240506329114,3.795188402320796,18.935876125989605,69.4188775207886,Medium Value,12.033010264690764,57.38586725609783
13479,3,291.0,18.1875,37,0.081081081,0.007518797,1,0.678287565,2,33,235,20.063333333333333,1.083919513622395,21.630745595513076,22.64835659669092,Low Value,15.36209864722117,7.286257949469749
13481,8,1776.81,15.864375,323,0.024767802,0.013309672,0,0.10171698,5,211,257,16.55559633027523,3.627874375145621,17.18454169893599,60.22150004498253,Medium Value,6.125549115645486,54.09595092933704
13482,1,184.64,16.78545455,1,1.0,0.0,1,0.734350553,1,0,232,16.785454545454545,0.3697612772523812,19.924080053062998,7.11663718786264,Low Value,5.226106454407295,1.8905307334553456
13483,1,140.34,14.034,1,1.0,0.0,0,0.735427276,1,0,66,14.034,2.5352659033051546,17.178739765023344,42.07418631947722,Medium Value,30.9425042348496,11.131682084627622
13484,1,313.8,39.225,1,1.0,0.0,1,0.732038966,1,0,241,39.225,0.3407677690913459,42.31376055257621,13.928824102108486,Low Value,10.196441993303374,3.732382108805112
13485,1,454.24,19.74956522,1,1.0,0.0,1,0.726923433,1,0,233,19.749565217391304,0.3663888241149481,22.88160390506322,8.098483656632158,Low Value,5.886977541773441,2.211506114858717
13486,3,1122.41,16.26681159,77,0.038961039,0.0,0,0.575658708,3,76,155,16.2668115942029,3.509031917424079,17.314957057546223,58.69233369861962,Medium Value,33.78675298645223,24.905580712167392
13487,3,575.4,16.92352941,296,0.010135135,0.0,0,0.19524879,3,295,353,16.923529411764704,1.8238042046764564,17.971187702582185,31.660216079261872,Medium Value,6.181618880614424,25.47859719864745
13488,17,8910.61,20.86793911,351,0.048433048,0.001329787,0,0.016468711,13,350,367,21.25191943127962,6.210264701951865,21.493083363390056,128.9326759524099,High Value,2.1233549787168884,126.80932097369302
13489,4,449.52,32.10857143,190,0.021052632,0.0,1,0.355544925,4,189,295,32.10857142857143,2.611565989034176,32.88601079657438,82.96070061498993,High Value,29.49625607810405,53.46444453688588
13491,10,1215.82,14.13744186,321,0.031152648,0.0,0,0.097189716,10,320,372,14.137441860465117,4.792347125342257,14.4525230036317,66.90311640905354,Medium Value,6.502294883310853,60.400821525742685
13492,3,1269.84,25.3968,79,0.037974684,0.0,1,0.567163287,3,78,215,25.3968,2.405202815225469,26.438172570338672,61.42568214132597,Medium Value,34.83839178949163,26.587290351834337
13493,2,618.63,77.32875,12,0.166666667,0.0,1,0.726745444,2,11,287,77.32875,0.3054752412884325,78.8324641418974,23.261930298682344,Low Value,16.90550186321295,6.356428435469392
13494,1,316.26,17.57,1,1.0,0.0,1,0.730701903,1,0,312,17.570000000000004,0.1895452427018358,20.70688209779247,3.7913741372058056,Low Value,2.7703642970412656,1.0210098401645402
13495,6,1990.12,38.27153846,361,0.016620499,0.018427518,0,0.085628258,5,360,368,42.60145833333333,2.6562009723890827,43.21880731066503,110.88937778255304,High Value,9.49526425022392,101.39411353232913
13496,3,617.93,17.16472222,350,0.008571429,0.036474164,0,0.133866654,2,349,360,18.66657142857143,1.347200646563273,20.2355373528564,26.333458340935284,Low Value,3.5251719563493977,22.808286384585887
13497,3,321.05,16.0525,86,0.034883721,0.025157233,1,0.585728733,2,85,369,18.31842105263157,0.8781713371601467,19.8877742355067,16.87042107940248,Low Value,9.881490364014907,6.988930715387574
13499,7,1146.96,25.488,253,0.027667984,0.005154639,0,0.192192355,5,252,270,27.59785714285714,3.4952919078491727,28.22188616904764,95.28622342055876,High Value,18.313283678253345,76.97293974230541
13500,4,1136.77,16.96671642,100,0.04,0.041025641,0,0.510117186,3,99,123,17.950307692307693,4.422028686760582,18.9972042889012,81.14991610812748,High Value,41.39596684921406,39.75394925891342
13501,2,1310.47,24.72584906,46,0.043478261,0.005385996,1,0.647492634,1,0,288,25.775384615384613,0.2286655271461663,28.894032781669992,6.382333640979661,Low Value,4.132514020264732,2.24981962071493
13502,3,292.0,16.22222222,308,0.00974026,0.0,0,0.186225273,3,307,324,16.22222222222222,1.9805065551390244,17.270400763268622,33.03991075824641,Medium Value,6.152866400850074,26.88704435739633
13503,1,216.85,12.75588235,1,1.0,0.0,0,0.73321457,1,0,71,12.755882352941176,2.354159096705402,15.903462339444298,36.16821653022205,Medium Value,26.51906333087365,9.649153199348396
13504,1,295.93,13.45136364,1,1.0,0.0,0,0.731033376,1,0,64,13.451363636363636,2.612770607860688,16.59739813064661,41.89312363765136,Medium Value,30.62527160401767,11.267852033633687
13505,8,4282.88,18.86731278,166,0.048192771,0.010158472,0,0.223269579,4,159,233,20.435488372093022,3.241675001097155,21.219423521153253,66.44571103679533,Medium Value,14.835305929540947,51.61040510725439
13506,3,452.82,15.61448276,58,0.051724138,0.009345794,1,0.63524231,2,53,370,17.635384615384616,0.5735342259001962,19.20549756112657,10.64009102890463,Low Value,6.759036003811653,3.881055025092976
13507,4,2479.16,15.30345679,143,0.027972028,0.0,0,0.376502157,4,142,146,15.303456790123455,4.8759465456228765,16.090247787409403,75.78678770717772,High Value,28.5338890438535,47.252898663324224
13508,1,110.97,9.2475,1,1.0,0.0,1,0.735968078,1,0,244,9.2475,0.3317493495878333,12.402876282048398,3.9747201032315194,Low Value,2.9252671149632627,1.0494529882682566
13509,7,979.72,22.26636364,276,0.025362319,0.0,0,0.167703169,7,275,284,22.26636363636364,4.464481395400193,22.713851107314014,97.95363796345924,High Value,16.427135501550822,81.52650246190842
13510,5,1785.16,15.25777778,183,0.027322404,0.002894356,0,0.308427397,4,182,184,15.578782608695652,4.043906032382997,16.36542039399568,63.9287262268815,Medium Value,19.717370623682694,44.21135560319881
13512,1,251.21,16.74733333,1,1.0,0.0,1,0.732483714,1,0,261,16.747333333333334,0.2860043459501068,19.886043553554703,5.494063534160208,Low Value,4.024312062453635,1.469751471706573
13513,1,205.1,20.51,1,1.0,0.0,1,0.733995116,1,0,127,20.51,1.119010183402057,23.640348856373127,25.55500414665726,Low Value,18.757248233006177,6.797755913651083
13514,1,152.2,38.05,1,1.0,0.0,0,0.736487815,1,0,74,38.05,2.253465353515483,41.14137162695298,89.56297124054247,High Value,65.96203699385497,23.6009342466875
13515,4,891.12,15.10372881,176,0.022727273,0.0,0,0.366329579,4,175,248,15.103728813559322,3.0817065530642465,15.890630954508044,47.30372293991889,Medium Value,17.32875290971313,29.974970030205757
13516,3,1389.41,31.5775,218,0.013761468,0.0,0,0.29190746,3,217,239,31.5775,2.5832138508128693,32.614287545918785,81.38292734408888,High Value,23.756283608377533,57.626643735711355
13517,5,2109.07,14.74874126,121,0.041322314,0.006617647,0,0.414427878,3,120,180,15.09517730496454,3.2227004905159635,16.1441919209649,50.25811776180867,Medium Value,20.828365096300477,29.429752665508193
13518,1,659.44,17.35368421,1,1.0,0.0,0,0.720905517,1,0,86,17.353684210526314,1.9016283016745807,20.491047003310427,37.643133893804645,Medium Value,27.137142901213462,10.505990992591183
13519,2,110.8,12.31111111,28,0.071428571,0.045454545,0,0.714825643,1,0,78,15.34375,2.127627851354325,18.485579250414848,37.995012301843175,Medium Value,27.159809099457956,10.83520320238522
13520,8,3487.75,36.71315789,313,0.025559105,0.004263094,0,0.088273538,6,312,372,38.97150537634408,3.048811614593256,39.487347937914016,116.29046501069344,High Value,10.265370782159117,106.02509422853431
13521,3,1093.65,2.50837156,9,0.333333333,0.0,0,0.691247222,3,8,10,2.508371559633028,14.968489222332796,3.566723437061822,51.57687103698631,Medium Value,35.652368823769045,15.924502213217265
13522,1,125.8,25.16,1,1.0,0.0,0,0.736476353,1,0,30,25.160000000000004,4.611218274950523,28.280015668413974,125.98178345164,High Value,92.78260442089959,33.19917903074042
13523,6,3755.38,21.21683616,334,0.017964072,0.004011461,0,0.08287922,5,333,366,23.051627906976744,2.6630252540716635,23.677681049446623,60.90749819783464,Medium Value,5.047965942787941,55.8595322550467
13524,5,680.18,25.19185185,180,0.027777778,0.0,0,0.349422787,5,179,220,25.19185185185185,4.146286350844271,25.81695210305656,103.40179220015966,High Value,36.130942411374654,67.27084978878501
13525,2,628.78,104.7966667,234,0.008547009,0.0,0,0.307164756,2,233,248,104.79666666666668,1.8710685899125217,106.26982738275171,192.0732488910084,High Value,58.99813262973387,133.07511626127456
13527,8,2263.76,10.10607143,294,0.027210884,0.011356844,0,0.118036175,7,293,327,10.257892376681616,3.928061099269882,10.70919928210924,40.63423297047218,Medium Value,4.796309433893424,35.837923536578764
13529,2,307.76,20.51733333,126,0.015873016,0.0,0,0.524090098,2,125,205,20.517333333333333,2.1382551992687784,22.084240597063896,45.61552609049877,Medium Value,23.906645539091055,21.708880551407713
13531,2,483.8,21.99090909,162,0.012345679,0.0,1,0.444122339,2,161,366,21.99090909090909,1.2052669062882695,23.556177250075063,27.425127650937203,Low Value,12.180111839707806,15.245015811229397
13532,1,210.31,3.186515152,1,1.0,0.0,0,0.732839867,1,0,34,3.1865151515151515,4.282015440696401,6.355360099296238,26.290528627284797,Low Value,19.266747502579083,7.023781124705713
13533,3,270.79,3.563026316,85,0.035294118,0.0,1,0.58855128,3,84,268,3.563026315789474,1.7753183527027343,4.620595819407612,7.923870705354792,Low Value,4.663604246191066,3.2602664591637263
13534,43,5613.08,16.41251462,356,0.120786517,0.029554937,0,0.003805854,25,355,358,19.83135135135135,11.806784291351429,19.95689344845465,227.6031851916844,High Value,0.8662244927745129,226.73696069890988
13536,7,3448.29,19.26418994,75,0.093333333,0.0,0,0.422360713,7,74,75,19.26418994413408,12.72241716705511,19.7126322914762,242.26712551235207,High Value,102.32411586785751,139.94300964449457
13538,7,1280.85,51.234,273,0.025641026,0.0,0,0.166335616,7,272,316,51.234,4.041365003559378,51.672273976021735,201.7172061345116,High Value,33.55275574018297,168.16445039432864
13539,4,605.84,15.94315789,224,0.017857143,0.01910828,0,0.288711919,3,223,309,17.063243243243242,2.034624609862612,18.11079789024544,35.59448975451447,Medium Value,10.27655344285171,25.317936311662756
13544,2,291.41,3.34954023,201,0.009950249,0.0,0,0.372032286,2,200,241,3.349540229885058,1.9065496844476488,4.9355437687104295,9.089727189234498,Low Value,3.381671985327265,5.708055203907233
13546,3,626.99,6.397857143,189,0.015873016,0.0,0,0.36685313,3,188,201,6.397857142857143,2.996510986829269,7.453323685877233,21.57415903268087,Low Value,7.91454776825675,13.659611264424122
13548,2,682.41,5.503306452,148,0.013513514,0.0,1,0.464404764,2,147,244,5.503306451612903,1.8376156338013585,7.086914288672054,12.579962553479128,Low Value,5.842194540777312,6.7377680127018165
13549,8,916.12,17.61769231,217,0.036866359,0.002188184,0,0.234521702,7,216,242,18.00392156862745,5.118995752413258,18.452764759039425,91.24463322479896,High Value,21.3988466822456,69.84578654255336
13551,1,91.8,22.95,1,1.0,0.0,1,0.73729306,1,0,319,22.950000000000003,0.1797838672946692,26.07492671043327,4.528375379761903,Low Value,3.3387397405733155,1.1896356391885878
13552,16,3539.53,29.25231405,250,0.064,0.022366522,0,0.082010634,12,249,316,34.31256880733945,6.447514783477435,34.57140246306163,215.31064347824827,High Value,17.657762378599106,197.65288109964916
13555,4,4149.28,30.50941176,129,0.031007752,0.0,0,0.348794911,4,128,202,30.50941176470588,3.631008823490071,31.28774102537917,109.7407099407042,High Value,38.27700115684474,71.46370878385947
13557,2,584.06,17.17823529,253,0.007905138,0.0,0,0.270984187,2,252,281,17.178235294117645,1.6744035426295452,18.74885674139767,30.32493798736681,Medium Value,8.217578666332011,22.107359321034796
13558,4,605.06,3.457485714,63,0.063492063,0.0,0,0.601789499,4,62,68,3.457485714285714,8.451850549155154,4.250868700521549,34.70678997553409,Medium Value,20.886181751274883,13.820608224259209
13560,1,174.37,5.283939394,1,1.0,0.0,0,0.733968781,1,0,7,5.283939393939394,7.5731315078760995,8.448123464531864,61.80994039519703,Medium Value,45.36656660554542,16.44337378965161
13561,1,141.86,10.13285714,1,1.0,0.0,1,0.735158622,1,0,216,10.132857142857144,0.4294910660282248,13.286265992267234,5.5123109902089125,Low Value,4.05242295159744,1.4598880386114728
13562,3,1799.33,21.94304878,164,0.018292683,0.0,0,0.376735708,3,163,246,21.943048780487803,2.4679670593086285,22.986983444712557,54.80067521150509,Medium Value,20.64537117468442,34.15530403682067
13563,2,777.53,15.86795918,56,0.035714286,0.0,0,0.645855758,2,55,140,15.867959183673468,2.775917714089451,17.440038092195273,46.766184135247386,Medium Value,30.20420930343777,16.561974831809614
13564,5,647.74,7.620470588,224,0.022321429,0.003034901,1,0.272130993,3,223,368,21.07253012048193,1.7022895834870797,22.117110560964075,36.36805749827132,Medium Value,9.89687560048567,26.47118189778565
13565,2,240.22,6.321578947,316,0.006329114,0.0,0,0.188051216,2,315,334,6.321578947368421,1.439516548487185,7.904276594248363,10.991092797008566,Low Value,2.0668883656463017,8.924204431362265
13566,2,874.71,4.969943182,42,0.047619048,0.0,0,0.667459527,2,41,83,4.969943181818182,4.270865873333666,6.554144295582388,27.040805166186885,Low Value,18.048643025922257,8.99216214026463
13568,1,192.85,4.382954545,1,1.0,0.0,1,0.733399026,1,0,173,4.382954545454545,0.6629857528964066,7.549140776431477,4.8348513119314775,Low Value,3.5458752430253675,1.28897606890611
13569,2,373.75,4.397058824,351,0.005698006,0.0,0,0.145434031,2,350,368,4.397058823529412,1.3196722285509066,5.981897174545807,7.625451215635243,Low Value,1.1090001084836836,6.51645110715156
13570,1,239.49,8.87,1,1.0,0.0,1,0.732352722,1,0,243,8.870000000000001,0.3347213691700619,12.026215159135406,3.88853985381738,Low Value,2.8477827465486403,1.0407571072687396
13571,12,2092.32,6.135835777,241,0.049792531,0.0,0,0.136273461,12,240,254,6.1358357771261005,7.994095816056629,6.399897923443497,49.41986034177566,Medium Value,6.734615410910413,42.685244930865245
13572,1,1384.25,41.9469697,1,1.0,0.0,1,0.701080633,1,0,206,41.946969696969695,0.4730977812296281,45.02968151309474,20.57914999404036,Low Value,14.427643504423763,6.151506489616598
13573,2,294.4,11.32307692,203,0.009852217,0.0,0,0.368645883,2,202,253,11.323076923076922,1.8238545743839896,12.9002112467822,22.72761538043113,Low Value,8.378441840403415,14.349173540027714
13575,5,732.07,15.91456522,153,0.032679739,0.0,0,0.398874609,5,152,176,15.914565217391305,5.014817509363546,16.54379599214223,80.14155399193565,High Value,31.966431013185723,48.17512297874993
13576,20,6703.3,51.56384615,363,0.055096419,0.002272727,0,0.016577067,18,362,373,53.31222222222223,8.309175438273833,53.482438130166486,429.2622567500005,High Value,7.1159091907159615,422.14634755928455
13577,5,1658.3,19.50941176,217,0.023041475,0.025940337,0,0.255878084,4,216,242,20.33253012048193,3.196807717938212,21.116522563254307,65.20819902606257,Medium Value,16.685349027879557,48.52284999818301
