CustomerID,frequency,recency,T,monetary_value
13356.0,1,0,80,18.291428571428572
13357.0,1,0,257,6.777222222222223
13358.0,1,0,269,15.138965517241378
13359.0,1,0,64,19.11130434782609
13362.0,4,278,288,18.618915662650604
13363.0,2,26,44,16.541666666666668
13364.0,1,0,71,13.495999999999999
13365.0,2,184,218,17.385703125
13366.0,1,0,50,56.160000000000004
13368.0,2,80,338,21.49655172413793
13369.0,1,0,366,22.020000000000003
13370.0,1,0,372,19.355641025641027
13372.0,1,0,90,16.46260869565217
13373.0,3,215,276,20.963607594936708
13375.0,1,0,89,21.044594594594592
13376.0,3,135,234,19.240754716981133
13379.0,3,110,137,5.902680412371134
13381.0,6,267,299,21.15877906976744
13382.0,1,0,281,14.866000000000001
13384.0,7,147,179,27.315328947368425
13385.0,1,0,330,15.273428571428573
13388.0,2,0,131,19.345714285714287
13389.0,3,221,233,15.646274509803922
13390.0,1,0,75,41.8523076923077
13391.0,1,0,204,59.8
13394.0,8,308,310,16.258193548387098
13395.0,1,0,185,14.653333333333334
13396.0,2,290,319,31.65093023255814
13397.0,5,266,339,40.635000000000005
13398.0,1,0,192,17.59
13402.0,2,244,372,15.92897435897436
13403.0,1,0,18,25.0
13404.0,2,211,213,22.953636363636363
13405.0,3,243,318,21.201888888888888
13408.0,62,371,374,58.82225941422595
13410.0,5,267,291,35.82357142857143
13411.0,1,0,107,11.863888888888889
13414.0,3,162,297,57.9375
13416.0,2,37,81,37.5
13417.0,2,200,205,22.886785714285715
13418.0,18,360,373,20.156019736842108
13419.0,1,0,64,13.81625
13420.0,2,20,171,19.98125
13421.0,2,249,290,17.798846153846153
13422.0,1,0,64,20.67952755905512
13425.0,3,186,295,20.823205128205128
13426.0,10,358,360,23.193121019108283
13427.0,3,195,215,20.089655172413792
13428.0,1,0,10,2.952297297297297
13429.0,4,64,75,15.02686567164179
13430.0,2,67,86,13.866326530612247
13431.0,2,21,89,27.589130434782607
13434.0,2,22,97,53.424
13435.0,7,183,189,37.72168316831684
13436.0,1,0,2,16.4075
13437.0,7,175,190,20.40754491017964
13439.0,1,0,255,5.253888888888889
13441.0,1,0,92,22.818461538461538
13447.0,3,12,36,19.137966101694918
13448.0,6,357,374,18.150615384615385
13449.0,1,0,24,15.362105263157895
13450.0,6,191,218,28.784788732394365
13451.0,5,308,334,6.718171557562077
13452.0,2,11,271,295.0
13453.0,2,123,290,20.998823529411762
13455.0,2,341,366,23.007391304347824
13456.0,6,189,207,28.043174603174602
13458.0,14,352,360,25.252801047120418
13460.0,2,20,50,10.790588235294118
13461.0,3,124,164,53.51851851851852
13462.0,1,0,253,16.833333333333332
13464.0,1,0,58,16.45560975609756
13466.0,1,0,184,18.11176470588235
13467.0,2,25,36,10.946565656565657
13468.0,37,371,373,18.89062913907285
13470.0,2,15,115,16.5
13471.0,4,46,47,9.736846153846153
13473.0,2,272,333,20.125714285714285
13474.0,1,0,236,3.58734375
13475.0,4,107,299,16.648604651162792
13476.0,2,102,281,21.352931034482758
13477.0,6,253,292,18.41240506329114
13479.0,2,33,235,20.063333333333333
13481.0,5,211,257,16.55559633027523
13482.0,1,0,232,16.785454545454545
13483.0,1,0,66,14.034
13484.0,1,0,241,39.225
13485.0,1,0,233,19.749565217391304
13486.0,3,76,155,16.2668115942029
13487.0,3,295,353,16.923529411764704
13488.0,13,350,367,21.25191943127962
13489.0,4,189,295,32.10857142857143
13491.0,10,320,372,14.137441860465115
13492.0,3,78,215,25.3968
13493.0,2,11,287,77.32875
13494.0,1,0,312,17.570000000000004
13495.0,5,360,368,42.60145833333333
13496.0,2,349,360,18.66657142857143
13497.0,2,85,369,18.318421052631578
13499.0,5,252,270,27.59785714285714
13500.0,3,99,123,17.950307692307693
13501.0,1,0,288,25.775384615384613
13502.0,3,307,324,16.22222222222222
13503.0,1,0,71,12.755882352941176
13504.0,1,0,64,13.451363636363636
13505.0,4,159,233,20.435488372093022
13506.0,2,53,370,17.635384615384616
13507.0,4,142,146,15.303456790123455
13508.0,1,0,244,9.2475
13509.0,7,275,284,22.266363636363636
13510.0,4,182,184,15.578782608695652
13512.0,1,0,261,16.747333333333334
13513.0,1,0,127,20.509999999999998
13514.0,1,0,74,38.050000000000004
13515.0,4,175,248,15.103728813559322
13516.0,3,217,239,31.5775
13517.0,3,120,180,15.09517730496454
13518.0,1,0,86,17.353684210526314
13519.0,1,0,78,15.34375
13520.0,6,312,372,38.97150537634408
13521.0,3,8,10,2.508371559633028
13522.0,1,0,30,25.160000000000004
13523.0,5,333,366,23.051627906976744
13524.0,5,179,220,25.191851851851855
13525.0,2,233,248,104.79666666666667
13527.0,7,293,327,10.257892376681616
13529.0,2,125,205,20.517333333333333
13531.0,2,161,366,21.990909090909092
13532.0,1,0,34,3.1865151515151515
13533.0,3,84,268,3.563026315789474
13534.0,25,355,358,19.83135135135135
13536.0,7,74,75,19.264189944134078
13538.0,7,272,316,51.233999999999995
13539.0,3,223,309,17.063243243243242
13544.0,2,200,241,3.349540229885058
13546.0,3,188,201,6.397857142857143
13548.0,2,147,244,5.503306451612903
13549.0,7,216,242,18.00392156862745
13551.0,1,0,319,22.950000000000003
13552.0,12,249,316,34.31256880733945
13555.0,4,128,202,30.50941176470588
13557.0,2,252,281,17.178235294117645
13558.0,4,62,68,3.457485714285714
13560.0,1,0,7,5.283939393939394
13561.0,1,0,216,10.132857142857143
13562.0,3,163,246,21.943048780487803
13563.0,2,55,140,15.867959183673468
13564.0,3,223,368,21.07253012048193
13565.0,2,315,334,6.321578947368421
13566.0,2,41,83,4.969943181818182
13568.0,1,0,173,4.382954545454545
13569.0,2,350,368,4.397058823529412
13570.0,1,0,243,8.870000000000001
13571.0,12,240,254,6.1358357771261005
13572.0,1,0,206,41.946969696969695
13573.0,2,202,253,11.323076923076922
13575.0,5,152,176,15.914565217391303
13576.0,18,362,373,53.312222222222225
13577.0,4,216,242,20.33253012048193
13579.0,2,354,369,20.30608695652174
13581.0,1,0,309,11.8
13583.0,1,0,156,14.736415094339621
13584.0,1,0,307,5.933333333333334
13587.0,1,0,64,89.05
13588.0,9,239,255,14.246839080459768
13589.0,2,164,180,18.07857142857143
13590.0,6,291,303,22.780689655172413
13591.0,3,202,267,19.26086206896552
13592.0,4,228,264,15.497499999999999
13593.0,5,227,336,15.914687500000001
13594.0,1,0,53,15.268076923076924
13596.0,2,7,13,4.199036144578313
13598.0,1,0,47,4.504250000000001
13599.0,21,365,367,20.86506072874494
13600.0,1,0,312,11.553684210526317
13601.0,2,166,211,7.003232323232324
13602.0,1,0,65,18.647391304347824
13603.0,1,0,26,6.086666666666667
13606.0,3,282,312,6.524186046511627
13607.0,1,0,40,6.918469387755102
13610.0,7,273,285,5.008318584070797
13611.0,3,270,360,15.835135135135134
13614.0,4,306,331,8.01223880597015
13615.0,1,0,319,18.160434782608696
13617.0,3,140,180,12.367727272727272
13618.0,1,0,174,13.641538461538461
13621.0,1,0,117,11.255263157894737
13623.0,5,266,297,9.231851851851852
13626.0,1,0,253,13.53842105263158
13627.0,5,298,358,17.80945652173913
13629.0,11,315,339,132.07389830508475
13630.0,7,280,286,28.61661971830986
13631.0,11,167,267,279.1290909090909
13632.0,5,218,243,14.529246575342466
13634.0,5,293,327,8.378510638297874
13635.0,1,0,68,17.274677419354838
13636.0,5,248,285,15.065396825396826
13637.0,3,174,226,8.024752475247524
13638.0,1,0,16,15.33
13639.0,1,0,74,25.833499999999997
13642.0,1,0,216,5.375757575757576
13643.0,3,154,186,18.551428571428573
13644.0,4,89,106,17.974383561643837
13645.0,1,0,120,50.42
13647.0,4,225,235,21.2420253164557
13649.0,2,109,366,15.069565217391306
13650.0,6,250,268,19.128541666666667
13651.0,2,4,40,15.700000000000001
13652.0,3,322,369,17.38222222222222
13654.0,6,230,273,16.30921686746988
13655.0,2,127,242,16.66017857142857
13656.0,2,172,337,7.747959183673469
13657.0,2,190,202,23.88375
13658.0,5,194,204,24.43675925925926
13659.0,2,115,321,15.126923076923077
13662.0,3,173,259,16.938867924528303
13663.0,1,0,179,14.574615384615385
13666.0,3,227,287,7.054166666666667
13667.0,1,0,149,3.505977011494253
13668.0,21,359,363,13.539553191489363
13669.0,2,98,150,24.283333333333335
13670.0,1,0,75,13.988
13672.0,2,30,332,31.065
13673.0,2,13,32,6.106461538461539
13675.0,2,133,285,19.472800000000003
13678.0,1,0,152,14.5375
13680.0,4,337,339,19.089333333333332
13681.0,4,137,155,14.523333333333333
13682.0,1,0,187,19.833333333333332
13684.0,1,0,286,2.241
13685.0,7,57,60,79.98564102564103
13686.0,1,0,183,9.0
13689.0,1,0,63,151.66666666666666
13690.0,1,0,59,19.13888888888889
13692.0,3,211,236,28.081509433962264
13694.0,50,369,374,114.50637323943663
13695.0,15,228,260,27.823666666666668
13697.0,1,0,39,12.608333333333333
13699.0,1,0,155,22.041428571428575
13700.0,10,300,327,11.498071065989848
13703.0,1,0,318,99.5
13704.0,9,83,88,17.224328358208954
13705.0,3,366,374,25.423571428571428
13706.0,1,0,303,16.5395
13707.0,2,48,315,16.800208333333334
13708.0,1,0,271,5.821176470588235
13709.0,13,311,315,18.833482142857143
13710.0,1,0,32,22.56
13711.0,2,0,219,19.38923076923077
13712.0,1,0,247,22.884
13715.0,5,91,373,10.279428571428571
13716.0,1,0,269,6.584761904761905
13717.0,6,266,298,14.166764705882352
13718.0,2,49,296,25.545833333333334
13719.0,5,219,234,17.361333333333334
13720.0,4,138,255,18.60232558139535
13721.0,1,0,36,18.719285714285714
13722.0,3,151,283,27.945999999999998
13723.0,1,0,217,33.30833333333334
13725.0,8,258,309,19.043846153846154
13726.0,2,61,101,25.70619047619047
13727.0,2,4,34,16.674
13728.0,6,273,311,16.12920634920635
13730.0,2,25,162,17.50232558139535
13731.0,2,27,247,16.068157894736842
13732.0,1,0,28,14.904848484848486
13735.0,4,209,234,14.72061224489796
13736.0,2,255,260,3.831937172774869
13737.0,1,0,200,11.319999999999999
13739.0,1,0,18,72.3
13740.0,1,0,241,15.25
13741.0,3,145,217,19.65970588235294
13742.0,12,303,320,9.753956386292835
13743.0,7,256,259,32.72195121951219
13744.0,2,197,292,16.060555555555553
13745.0,1,0,162,12.001600000000002
13747.0,1,0,374,79.6
13748.0,5,278,374,33.86607142857143
13750.0,5,283,337,68.63583333333334
13751.0,1,0,288,32.916666666666664
13752.0,6,122,247,15.608947368421052
13753.0,1,0,288,21.178857142857144
13754.0,2,165,317,23.549999999999997
13755.0,9,59,63,6.319736842105263
13756.0,14,365,368,36.54591549295775
13758.0,7,361,374,27.26965811965812
13759.0,2,37,71,26.376400000000004
13760.0,2,202,256,5.03140350877193
13761.0,2,129,180,15.295000000000002
13762.0,1,0,219,43.81714285714286
13763.0,1,0,63,114.33066666666667
13764.0,3,266,337,7.3161538461538465
13767.0,37,371,374,46.79445652173913
13769.0,10,365,367,20.71488888888889
13771.0,4,182,247,22.138235294117646
13772.0,3,205,240,6.396214689265538
13774.0,1,0,82,15.681818181818182
13777.0,33,372,373,131.86375634517768
13778.0,1,0,103,19.855555555555554
13780.0,2,163,171,6.315964912280702
13781.0,1,0,251,7.5200000000000005
13782.0,6,315,328,7.930434782608696
13784.0,11,322,332,79.44483870967741
13786.0,1,0,367,32.91428571428571
13787.0,2,288,364,9.969032258064518
13790.0,1,0,4,7.751111111111111
13791.0,2,40,168,137.8181818181818
13792.0,2,221,287,15.042307692307693
13798.0,57,370,372,106.4580229226361
13799.0,2,177,294,17.663076923076922
13800.0,1,0,310,16.91878787878788
13801.0,1,0,67,14.121739130434783
13802.0,3,172,312,76.657
13803.0,1,0,255,16.298235294117646
13804.0,7,259,290,19.23934306569343
13805.0,2,76,129,71.12307692307692
13806.0,1,0,64,25.637999999999998
13807.0,1,0,367,16.085714285714285
13808.0,5,91,97,22.995526315789476
13809.0,1,0,305,12.920833333333334
13810.0,3,27,56,42.828857142857146
13811.0,3,55,239,62.65384615384615
13812.0,3,63,105,14.972222222222221
13813.0,4,95,135,19.809565217391306
13814.0,2,44,137,27.703859649122805
13815.0,4,296,319,22.882727272727273
13816.0,2,40,64,20.416785714285716
13817.0,2,322,352,15.957500000000001
13819.0,3,18,320,31.676388888888887
13821.0,2,116,262,6.536271186440678
13822.0,2,34,40,6.583333333333333
13823.0,2,72,92,23.941499999999998
13824.0,5,277,310,36.93347826086956
13826.0,1,0,176,18.95
13827.0,3,85,143,4.430645161290323
13828.0,1,0,22,13.966000000000001
13831.0,6,353,370,29.77013513513513
13832.0,1,0,19,17.4
13833.0,1,0,159,13.26896551724138
13835.0,4,190,215,15.174000000000001
13837.0,2,105,318,14.275789473684211
13838.0,4,364,370,3.975459770114943
13841.0,1,0,253,85.0
13842.0,9,308,367,16.43504854368932
13844.0,1,0,11,18.081
13845.0,1,0,65,34.775555555555556
13846.0,3,335,360,15.728363636363637
13848.0,3,273,366,251.0
13849.0,2,119,171,15.227227722772279
13850.0,1,0,129,17.155698924731183
13851.0,3,192,288,32.73407407407407
13853.0,1,0,57,47.39739130434783
13854.0,25,356,366,73.72290909090908
13856.0,3,34,203,27.75
13858.0,1,0,57,19.651818181818182
13859.0,1,0,326,7.184285714285714
13860.0,5,85,87,16.39342105263158
13862.0,8,314,332,15.894676258992806
13863.0,1,0,248,15.288999999999998
13865.0,4,231,290,16.718666666666667
13866.0,1,0,74,20.810000000000002
13867.0,3,186,218,16.644098360655736
13868.0,2,31,39,96.74363636363637
13869.0,4,233,357,10.11384364820847
13870.0,8,285,288,24.095130434782607
13871.0,13,286,309,19.057291666666668
13873.0,3,190,310,16.93913043478261
13874.0,1,0,358,30.025000000000002
13875.0,5,247,301,17.180673076923078
13876.0,1,0,64,17.52857142857143
13877.0,1,0,86,39.08
13878.0,1,0,55,35.598055555555554
13880.0,13,345,367,19.513757575757577
13881.0,20,308,312,96.40179775280899
13882.0,5,61,64,18.325076923076924
13883.0,5,242,253,18.834366197183098
13884.0,5,276,283,13.349152542372881
13885.0,2,11,201,18.1
13886.0,1,0,71,15.2225
13887.0,1,0,204,18.397368421052633
13888.0,2,98,218,15.14075
13889.0,1,0,93,27.793333333333337
13890.0,10,357,359,17.125545454545456
13892.0,4,219,247,23.443333333333335
13893.0,1,0,298,39.1
13894.0,3,286,310,20.911851851851853
13895.0,4,136,165,21.975169491525424
13897.0,1,0,50,18.303529411764707
13898.0,1,0,326,12.994166666666667
13899.0,2,258,275,20.448421052631577
13900.0,3,79,263,17.23139534883721
13901.0,5,246,319,19.242953020134227
13904.0,2,257,295,12.793846153846154
13908.0,4,196,277,19.42254098360656
13911.0,9,251,308,17.43858108108108
13914.0,2,24,36,18.983333333333334
13917.0,2,141,192,15.113333333333335
13918.0,2,203,253,40.428000000000004
13919.0,2,62,122,13.743214285714286
13922.0,1,0,352,24.607142857142858
13923.0,1,0,54,17.5565
13924.0,6,70,72,15.716666666666669
13925.0,4,42,135,16.54268292682927
13926.0,1,0,23,20.35
13927.0,1,0,75,16.61857142857143
13928.0,4,122,133,17.206296296296298
13929.0,2,157,326,93.62777777777778
13930.0,2,78,137,19.843529411764706
13931.0,2,185,281,21.336724137931036
13932.0,1,0,295,19.2125
13933.0,2,39,148,26.469130434782613
13934.0,1,0,264,29.74516129032258
13936.0,1,0,180,14.483846153846153
13937.0,1,0,169,17.65
13938.0,1,0,35,10.237142857142857
13939.0,3,288,312,12.634444444444444
13940.0,4,126,144,17.12530612244898
13941.0,5,350,373,113.62133333333334
13946.0,3,188,268,51.05181818181818
13947.0,1,0,65,18.119999999999997
13948.0,1,0,361,34.0
13949.0,6,91,95,15.170750000000002
13950.0,4,235,247,21.28742857142857
13951.0,3,118,294,17.293589743589745
13952.0,2,20,239,23.730445255474454
13953.0,7,345,353,175.784
13954.0,2,69,71,17.5968
13955.0,2,151,306,9.786666666666665
13956.0,5,266,271,6.752763157894737
13959.0,3,283,362,6.502173913043479
13960.0,2,50,72,19.185
13962.0,2,223,246,15.413636363636364
13963.0,4,59,368,18.986857142857144
13967.0,1,0,146,40.35
13969.0,18,357,365,14.463162939297126
13971.0,8,266,286,18.511812080536913
13972.0,2,131,202,12.683333333333334
13973.0,1,0,287,24.063636363636363
13974.0,1,0,49,14.77107142857143
13975.0,6,245,277,7.474201183431953
13976.0,1,0,207,35.798
13978.0,2,30,45,13.119333333333335
13979.0,1,0,73,16.108703703703704
13980.0,1,0,60,18.19454545454545
13982.0,4,326,365,16.863153153153153
13983.0,12,337,367,24.3311214953271
13984.0,5,339,366,57.531875
13985.0,15,260,264,20.229598853868197
13986.0,1,0,17,24.650769230769228
13988.0,6,234,255,17.726324786324785
13989.0,2,173,239,30.88
13990.0,1,0,213,19.45625
13991.0,6,131,143,10.190119047619048
13992.0,1,0,30,15.36
13993.0,9,287,331,28.647603305785125
13994.0,6,144,148,14.923483870967742
13995.0,5,230,246,16.205697674418605
13999.0,12,351,362,18.758701923076924
14000.0,1,0,211,42.37733333333333
14001.0,3,327,373,52.38666666666667
14002.0,2,22,156,11.270851063829788
14004.0,7,245,289,26.799064327485382
14005.0,5,206,216,34.22285714285714
14006.0,3,196,312,32.073
14009.0,2,7,205,16.562142857142856
14012.0,1,0,278,29.89090909090909
14013.0,3,165,276,13.91235294117647
14014.0,1,0,77,12.953333333333333
14015.0,1,0,53,45.867000000000004
14016.0,4,195,357,26.964037267080744
14019.0,3,91,138,21.539545454545454
14020.0,2,71,88,16.48205128205128
14021.0,3,101,256,28.722727272727273
14022.0,1,0,225,15.714285714285714
14023.0,2,242,250,18.840967741935486
14024.0,2,2,124,20.48125
14027.0,1,0,61,17.47
14029.0,2,80,144,31.177333333333333
14030.0,8,348,366,9.712304526748971
14031.0,19,365,372,69.14744
14032.0,11,364,367,20.80832167832168
14034.0,3,135,157,7.323820224719101
14035.0,5,268,298,21.636666666666667
14036.0,1,0,285,16.49078947368421
14037.0,2,188,365,5.257142857142858
14038.0,3,128,207,16.960652173913044
14039.0,1,0,33,25.366666666666664
14040.0,12,290,331,15.38263829787234
14041.0,1,0,266,6.733809523809524
14044.0,4,283,310,3.1235406698564594
14045.0,4,264,374,276.625
14046.0,1,0,284,11.070714285714287
14047.0,5,364,373,40.894062500000004
14048.0,1,0,305,4.822705882352941
14049.0,4,301,318,11.642868852459017
14050.0,2,74,106,13.821481481481483
14051.0,23,365,367,74.33519047619048
14052.0,1,0,20,4.024285714285715
14053.0,2,35,160,65.0625
14054.0,1,0,65,15.409999999999998
14055.0,1,0,106,72.56400000000001
14056.0,23,282,284,7.427350813743218
14057.0,17,336,361,21.894225352112677
14059.0,1,0,267,22.95
14060.0,19,368,373,30.39811881188119
14062.0,12,354,364,94.27792792792793
14064.0,5,245,274,16.92175
14066.0,1,0,267,21.792857142857144
14067.0,2,32,97,7.2057692307692305
14068.0,1,0,320,11.077083333333334
14071.0,8,261,265,4.440802469135802
14073.0,1,0,32,11.618461538461538
14075.0,3,256,261,21.913023255813954
14076.0,1,0,129,2.662391304347826
14077.0,5,233,274,11.89095238095238
14078.0,6,271,373,16.144153846153845
14079.0,1,0,125,31.258333333333336
14080.0,1,0,33,11.399999999999999
14081.0,2,67,369,6.10797385620915
14082.0,1,0,365,6.2844827586206895
14083.0,9,367,372,5.626685082872928
14085.0,18,366,369,9.885644444444445
14087.0,1,0,3,2.8176811594202897
14088.0,13,312,322,85.7246349745331
14089.0,1,0,57,11.5
14090.0,1,0,325,76.32000000000001
14092.0,14,350,358,19.050981308411213
14093.0,1,0,12,4.217619047619048
14096.0,17,97,102,12.749909998043435
14098.0,1,0,37,7.016666666666667
14099.0,11,338,355,12.41668
14100.0,1,0,138,7.496153846153846
14101.0,6,252,326,170.76542857142857
14102.0,5,39,45,17.21873417721519
14104.0,2,11,166,10.295714285714284
14105.0,1,0,239,17.111216216216217
14107.0,7,312,364,21.977479674796747
14108.0,2,70,102,17.585588235294118
14109.0,1,0,73,16.022222222222222
14110.0,12,263,267,36.66548387096774
14111.0,4,227,242,69.285
14112.0,7,253,276,18.2196875
14113.0,4,351,355,54.13
14114.0,2,56,331,25.768666666666665
14116.0,5,101,122,19.204722222222223
14117.0,1,0,144,30.0
14121.0,4,56,60,17.485220125786164
14124.0,1,0,84,83.91600000000001
14125.0,3,67,78,16.409760479041914
14126.0,3,2,11,47.07533333333334
14127.0,3,187,311,16.129772727272726
14128.0,2,195,256,13.858695652173912
14129.0,5,259,261,21.61269230769231
14130.0,1,0,319,7.221791044776119
14132.0,11,181,184,17.930149999999998
14133.0,3,186,316,21.63
14135.0,15,371,373,35.00231343283583
14138.0,2,62,64,20.901702127659576
14139.0,1,0,46,15.993076923076924
14140.0,2,27,32,14.167424242424241
14141.0,4,102,105,22.87825
14142.0,1,0,373,14.173181818181819
14143.0,1,0,134,16.54285714285714
14145.0,4,170,217,340.2
14146.0,5,348,357,19.957142857142856
14147.0,2,207,286,96.67999999999999
14148.0,1,0,234,52.4
14149.0,1,0,221,15.950714285714286
14150.0,2,324,360,25.33230769230769
14152.0,2,158,234,12.67938775510204
14154.0,2,0,239,25.87730769230769
14155.0,1,0,266,19.791666666666668
14156.0,55,361,372,83.84259285714286
14157.0,2,265,285,9.018333333333333
14158.0,1,0,40,12.381951219512196
14159.0,11,343,363,3.8978488372093025
14161.0,3,153,369,10.282592592592593
14162.0,2,118,293,11.5744
14163.0,4,151,239,47.036730769230765
14164.0,2,10,81,56.26793103448276
14165.0,1,0,276,4.901599999999999
14167.0,4,291,331,11.054615384615385
14171.0,1,0,98,6.272241379310345
14173.0,4,208,219,15.546206896551723
14174.0,1,0,33,5.171538461538462
14175.0,3,269,330,21.626174496644296
14176.0,4,70,368,18.609677419354842
14177.0,4,93,180,13.319285714285714
14178.0,7,173,182,4.9569724770642205
14179.0,2,11,52,4.36230303030303
14180.0,25,361,372,19.785500000000003
14184.0,1,0,67,18.870416666666667
14185.0,1,0,331,65.88333333333334
14188.0,6,279,310,31.605538461538462
14189.0,15,366,369,17.56256603773585
14191.0,13,218,221,18.08787644787645
14193.0,2,201,270,20.318809523809524
14194.0,21,303,308,19.601934369602763
14195.0,2,50,252,144.57142857142858
14196.0,1,0,107,55.919999999999995
14198.0,4,221,239,17.984615384615385
14199.0,1,0,218,92.69999999999999
14201.0,7,299,359,20.20108108108108
14204.0,1,0,2,3.659772727272727
14205.0,2,247,264,19.445833333333333
14206.0,1,0,239,16.407999999999998
14208.0,1,0,95,15.174000000000001
14209.0,6,321,332,23.83252873563218
14210.0,6,265,372,18.684705882352944
14211.0,9,241,295,20.009821428571428
14212.0,1,0,90,118.94222222222223
14214.0,5,246,278,14.990746268656716
14215.0,6,356,368,16.57148148148148
14216.0,4,34,38,31.17457627118644
14217.0,17,364,366,20.0498
14218.0,1,0,43,14.123333333333335
14219.0,1,0,4,12.848571428571429
14220.0,2,110,358,30.114285714285714
14221.0,9,296,339,17.78652849740933
14222.0,1,0,177,16.662682926829266
14223.0,3,171,264,16.518833333333333
14224.0,4,209,320,8.899322033898304
14226.0,5,240,269,33.31626865671642
14227.0,10,258,285,19.148342857142858
14229.0,3,281,334,38.68
14231.0,3,104,289,18.514200000000002
14232.0,5,221,265,17.80930434782609
14233.0,4,268,318,41.792
14234.0,4,35,57,4.877106918238994
14235.0,5,185,260,39.80835443037975
14236.0,2,291,372,32.724000000000004
14237.0,1,0,373,17.88888888888889
14238.0,1,0,326,18.35625
14239.0,11,272,316,21.257589285714285
14240.0,2,195,226,21.19857142857143
14241.0,1,0,184,21.37
14242.0,2,91,326,17.534375
14243.0,10,357,366,18.360070921985816
14245.0,2,43,264,15.680092592592594
14246.0,3,135,246,19.654133333333334
14247.0,1,0,278,6.838499999999999
14248.0,1,0,318,37.8225
14250.0,3,82,89,17.153603603603603
14251.0,5,55,58,36.91923076923077
14256.0,2,104,365,18.284150943396227
14257.0,5,254,319,29.242641509433966
14258.0,9,328,338,114.14396396396396
14259.0,1,0,142,24.0
14261.0,2,27,79,22.37403846153846
14262.0,8,232,241,18.3093006993007
14264.0,2,90,246,19.64529411764706
14265.0,2,39,149,17.10258064516129
14267.0,3,97,261,27.568
14270.0,1,0,332,16.98793103448276
14271.0,1,0,226,11.232
14272.0,2,180,254,13.271515151515151
14273.0,4,190,242,19.309310344827587
14276.0,3,191,290,17.4959375
14277.0,3,197,212,18.738666666666667
14280.0,1,0,197,16.755
14282.0,15,364,368,23.906025641025643
14284.0,2,55,86,18.6015625
14285.0,4,155,177,70.74111111111111
14286.0,3,219,243,16.53125
14287.0,3,190,199,19.625555555555554
14288.0,1,0,213,26.6625
14289.0,6,280,290,19.388510638297873
14290.0,5,350,362,22.917326732673267
14291.0,11,273,275,16.385021097046412
14292.0,9,275,283,48.719300000000004
14293.0,4,365,369,17.15672131147541
14295.0,1,0,40,33.24
14297.0,4,257,275,21.053709677419352
14298.0,44,352,360,31.476664630421503
14299.0,9,357,366,27.73160839160839
14300.0,1,0,19,14.4
14301.0,1,0,117,49.24153846153846
14304.0,1,0,223,22.555882352941175
14305.0,3,64,135,17.70438095238095
14306.0,2,34,86,63.4339393939394
14307.0,6,284,374,16.642888888888887
14309.0,9,350,358,20.10709401709402
14311.0,1,0,243,15.513
14312.0,6,290,337,18.524022988505745
14314.0,1,0,107,15.0
14315.0,6,221,266,24.565643564356435
14317.0,1,0,65,21.190833333333334
14320.0,2,126,333,15.412580645161292
14321.0,5,322,334,12.445121951219512
14323.0,2,123,239,16.807222222222222
14326.0,1,0,242,22.98125
14327.0,1,0,163,25.97083333333333
14329.0,7,312,329,19.362316602316604
14331.0,2,10,135,16.523571428571426
14332.0,3,125,148,33.31961538461538
14333.0,1,0,68,27.68
14334.0,8,341,358,15.754382716049383
14335.0,2,80,96,7.432698412698413
14336.0,4,259,276,17.943444444444445
14338.0,2,35,196,18.97483870967742
14339.0,1,0,243,22.108571428571427
14340.0,1,0,219,22.45
14341.0,8,273,318,16.916899224806205
14342.0,4,188,210,31.836190476190477
14344.0,8,241,369,12.534225352112676
14345.0,1,0,39,18.16333333333333
14346.0,2,176,297,17.026333333333334
14348.0,1,0,260,22.753888888888888
14349.0,1,0,10,4.306451612903226
14350.0,1,0,274,15.718333333333334
14351.0,1,0,165,51.0
14352.0,4,116,273,22.95659574468085
14353.0,1,0,215,15.1
14354.0,2,24,30,18.18
14355.0,1,0,366,15.854545454545455
14356.0,2,1,81,21.24939393939394
14357.0,1,0,43,5.506585365853659
14359.0,3,68,88,16.58509090909091
14360.0,4,62,95,18.035847457627117
14362.0,1,0,22,3.9317073170731707
14364.0,8,102,211,53.87463768115942
14367.0,16,267,276,17.67465648854962
14368.0,1,0,320,19.375
14371.0,1,0,295,25.125
14373.0,1,0,358,19.1375
14375.0,1,0,185,3.4357333333333333
14377.0,2,70,262,56.095454545454544
14379.0,2,251,295,7.567391304347827
14381.0,1,0,52,3.619285714285714
14382.0,1,0,26,4.7791603053435106
14383.0,3,125,164,21.14728813559322
14385.0,3,14,24,14.436428571428573
14386.0,1,0,297,20.342857142857145
14387.0,3,76,109,12.646857142857142
14388.0,8,362,373,17.273333333333333
14389.0,2,125,191,23.188000000000002
14390.0,9,362,373,16.268601398601398
14393.0,1,0,218,13.59
14395.0,9,369,372,10.02202857142857
14396.0,2,306,371,6.684794520547945
14397.0,19,210,214,30.034022988505747
14400.0,1,0,149,22.988000000000003
14401.0,13,355,360,22.26087912087912
14403.0,4,116,247,73.7905
14404.0,6,335,369,14.31378640776699
14406.0,1,0,119,19.59375
14407.0,6,169,277,29.557945205479452
14408.0,7,253,264,24.360093457943925
14409.0,6,297,368,38.137962962962966
14410.0,9,213,306,5.725751295336787
14411.0,1,0,311,75.92857142857143
14412.0,2,30,73,17.90767441860465
14413.0,1,0,362,5.334782608695653
14414.0,7,267,359,15.432783505154639
14415.0,13,359,360,10.000474576271186
14416.0,2,20,42,35.01571428571429
